QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,COUNTRY,DEALSIZE,MSRP_Product
36,73.04,2,2629.44,Shipped,4,10,2004,Trucks and Buses,Auto Assoc. & Cie.,Versailles,France,Small,64S32_3522
34,56.24,10,1912.16,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,Small,64S32_3522
48,100.0,4,8209.44,Shipped,4,11,2004,Trucks and Buses,Vitachrome Inc.,NYC,USA,Large,64S32_3522
33,73.69,4,2431.77,Shipped,4,11,2004,Trucks and Buses,Mini Wheels Co.,San Francisco,USA,Small,64S32_3522
31,100.0,5,3139.99,Shipped,4,11,2004,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,Spain,Medium,64S32_3522
36,100.0,2,5669.64,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Medium,64S32_3522
25,100.0,3,3160.25,Shipped,1,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,64S32_3522
48,100.0,8,6799.68,Shipped,1,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,64S32_3522
27,69.16,5,1867.32,Shipped,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,Montreal,Canada,Small,64S32_3522
44,61.41,2,2702.04,In Process,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Small,64S32_3522
33,72.92,5,2406.36,Shipped,1,2,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,Small,68S32_4289
29,72.23,11,2094.67,Shipped,2,4,2003,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,Small,68S32_4289
49,57.1,6,2797.9,Shipped,2,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Small,68S32_4289
20,81.86,1,1637.2,Shipped,3,8,2003,Vintage Cars,Royale Belge,Charleroi,Belgium,Small,68S32_4289
31,73.61,12,2281.91,Shipped,4,10,2003,Vintage Cars,Technics Stores Inc.,Burlingame,USA,Small,68S32_4289
39,59.16,10,2307.24,Shipped,1,1,2004,Vintage Cars,Osaka Souveniers Co.,Osaka,Japan,Small,68S32_4289
20,66.04,12,1320.8,Shipped,1,2,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,Small,68S32_4289
34,77.73,6,2642.82,Shipped,2,4,2004,Vintage Cars,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small,68S32_4289
50,61.22,7,3061.0,Shipped,2,5,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,USA,Medium,68S32_4289
40,79.11,2,3164.4,Cancelled,2,6,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Medium,68S32_4289
28,63.97,12,1791.16,Shipped,3,7,2004,Vintage Cars,La Rochelle Gifts,Nantes,France,Small,68S32_4289
50,81.86,4,4093.0,Shipped,3,8,2004,Vintage Cars,"Norway Gifts By Mail, Co.",Oslo,Norway,Medium,68S32_4289
28,79.8,7,2234.4,Shipped,3,9,2004,Vintage Cars,"Clover Collections, Co.",Dublin,Ireland,Small,68S32_4289
46,66.04,10,3037.84,Shipped,4,10,2004,Vintage Cars,Mini Classics,White Plains,USA,Medium,68S32_4289
24,59.16,2,1419.84,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,UK,Small,68S32_4289
24,81.17,5,1948.08,Shipped,4,11,2004,Vintage Cars,Rovelli Gifts,Bergamo,Italy,Small,68S32_4289
39,59.16,3,2307.24,Shipped,4,11,2004,Vintage Cars,Enaco Distributors,Barcelona,Spain,Small,68S32_4289
40,44.51,7,1780.4,Shipped,4,12,2004,Vintage Cars,Gift Ideas Corp.,Glendale,USA,Small,68S32_4289
49,72.33,2,3544.17,Shipped,4,12,2004,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,Medium,68S32_4289
44,82.26,4,3619.44,Shipped,1,2,2005,Vintage Cars,La Rochelle Gifts,Nantes,France,Medium,68S32_4289
35,100.0,8,3918.95,Shipped,1,3,2005,Vintage Cars,FunGiftIdeas.com,New Bedford,USA,Medium,68S32_4289
22,67.41,4,1483.02,Shipped,1,3,2005,Vintage Cars,Reims Collectables,Reims,France,Small,68S32_4289
62,77.73,6,4819.26,On Hold,2,4,2005,Vintage Cars,Tekni Collectables Inc.,Newark,USA,Medium,68S32_4289
26,61.22,7,1591.72,Shipped,2,5,2005,Vintage Cars,L'ordine Souveniers,Reggio Emilia,Italy,Small,68S32_4289
31,100.0,16,3669.78,Shipped,1,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,Philippines,Medium,102S32_4485
25,86.74,3,2168.5,Shipped,2,5,2003,Motorcycles,Reims Collectables,Reims,France,Small,102S32_4485
30,89.8,17,2694.0,Shipped,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,102S32_4485
27,100.0,4,3251.34,Shipped,3,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,USA,Medium,102S32_4485
23,100.0,12,2347.15,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,Small,102S32_4485
34,100.0,12,3920.88,Shipped,4,11,2003,Motorcycles,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,102S32_4485
22,100.0,7,2514.6,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,Lille,France,Small,102S32_4485
42,85.72,4,3600.24,Shipped,4,11,2003,Motorcycles,Euro Shopping Channel,Madrid,Spain,Medium,102S32_4485
37,100.0,12,4040.03,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,Paris,France,Medium,102S32_4485
30,100.0,5,3336.9,Shipped,1,2,2004,Motorcycles,Daedalus Designs Imports,Lille,France,Medium,102S32_4485
27,100.0,5,3113.64,Shipped,2,4,2004,Motorcycles,Vitachrome Inc.,NYC,USA,Medium,102S32_4485
25,100.0,9,2832.0,Shipped,2,5,2004,Motorcycles,Auto Canal Petit,Paris,France,Small,102S32_4485
34,97.97,7,3330.98,Shipped,2,6,2004,Motorcycles,Gifts4AllAges.com,Boston,USA,Medium,102S32_4485
38,100.0,13,4304.64,Shipped,3,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,USA,Medium,102S32_4485
26,100.0,4,2600.26,Shipped,3,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,USA,Small,102S32_4485
38,100.0,7,4382.16,Shipped,3,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,Medium,102S32_4485
50,84.7,3,4235.0,Shipped,4,10,2004,Motorcycles,Baane Mini Imports,Stavern,Norway,Medium,102S32_4485
22,100.0,8,2626.8,Shipped,4,11,2004,Motorcycles,Microscale Inc.,NYC,USA,Small,102S32_4485
32,100.0,4,5026.56,Shipped,4,11,2004,Motorcycles,Motor Mint Distributors Inc.,Philadelphia,USA,Medium,102S32_4485
31,71.02,4,2201.62,Shipped,4,11,2004,Motorcycles,Salzburg Collectables,Salzburg,Austria,Small,102S32_4485
40,100.0,5,4326.8,Shipped,4,12,2004,Motorcycles,Euro Shopping Channel,Madrid,Spain,Medium,102S32_4485
22,100.0,3,3425.18,Shipped,1,1,2005,Motorcycles,Mini Creations Ltd.,New Bedford,USA,Medium,102S32_4485
41,100.0,15,4701.88,Shipped,1,2,2005,Motorcycles,La Rochelle Gifts,Nantes,France,Medium,102S32_4485
45,48.98,12,2204.1,Shipped,1,3,2005,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,102S32_4485
45,100.0,5,5189.4,Shipped,2,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,UK,Medium,102S32_4485
39,40.15,6,1565.85,Shipped,1,2,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,Small,43S50_1341
49,50.62,12,2480.38,Shipped,2,4,2003,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,Small,43S50_1341
27,50.19,7,1355.13,Shipped,2,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Small,43S50_1341
34,36.66,1,1246.44,Shipped,3,8,2003,Vintage Cars,Mini Creations Ltd.,New Bedford,USA,Small,43S50_1341
20,41.02,1,820.4,Shipped,4,10,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Small,43S50_1341
48,51.93,13,2492.64,Shipped,4,10,2003,Vintage Cars,Technics Stores Inc.,Burlingame,USA,Small,43S50_1341
29,38.4,1,1113.6,Shipped,4,12,2003,Vintage Cars,West Coast Collectables Co.,Burbank,USA,Small,43S50_1341
43,41.02,11,1763.86,Shipped,1,1,2004,Vintage Cars,Osaka Souveniers Co.,Osaka,Japan,Small,43S50_1341
41,46.26,13,1896.66,Shipped,1,2,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,Small,43S50_1341
41,35.35,7,1449.35,Shipped,2,4,2004,Vintage Cars,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small,43S50_1341
36,51.93,8,1869.48,Shipped,2,5,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,USA,Small,43S50_1341
49,37.97,3,1860.53,Cancelled,2,6,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,Small,43S50_1341
38,45.39,13,1724.82,Shipped,3,7,2004,Vintage Cars,La Rochelle Gifts,Nantes,France,Small,43S50_1341
33,51.93,5,1713.69,Shipped,3,8,2004,Vintage Cars,"Norway Gifts By Mail, Co.",Oslo,Norway,Small,43S50_1341
26,48.44,1,1259.44,Shipped,3,9,2004,Vintage Cars,"Bavarian Collectables Imports, Co.",Munich,Germany,Small,43S50_1341
47,43.64,11,2051.08,Shipped,4,10,2004,Vintage Cars,Mini Classics,White Plains,USA,Small,43S50_1341
34,47.57,3,1617.38,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,UK,Small,43S50_1341
34,51.93,7,1765.62,Shipped,4,11,2004,Vintage Cars,Rovelli Gifts,Bergamo,Italy,Small,43S50_1341
40,50.62,4,2024.8,Shipped,4,11,2004,Vintage Cars,Enaco Distributors,Barcelona,Spain,Small,43S50_1341
40,82.21,8,3288.4,Shipped,4,12,2004,Vintage Cars,Gift Ideas Corp.,Glendale,USA,Medium,43S50_1341
33,82.59,3,2725.47,Shipped,4,12,2004,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,Small,43S50_1341
49,65.8,5,3224.2,Shipped,1,2,2005,Vintage Cars,La Rochelle Gifts,Nantes,France,Medium,43S50_1341
27,100.0,1,3211.38,Shipped,1,3,2005,Vintage Cars,FunGiftIdeas.com,New Bedford,USA,Medium,43S50_1341
49,36.66,5,1796.34,Shipped,1,3,2005,Vintage Cars,Reims Collectables,Reims,France,Small,43S50_1341
56,35.35,7,1979.6,On Hold,2,4,2005,Vintage Cars,Tekni Collectables Inc.,Newark,USA,Small,43S50_1341
37,51.93,8,1921.41,Shipped,2,5,2005,Vintage Cars,L'ordine Souveniers,Reggio Emilia,Italy,Small,43S50_1341
33,100.0,7,3705.24,Shipped,1,1,2003,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Medium,115S50_1392
27,100.0,3,2843.91,Shipped,2,4,2003,Trucks and Buses,Classic Legends Inc.,NYC,USA,Small,115S50_1392
46,100.0,9,6176.42,Shipped,2,6,2003,Trucks and Buses,Muscle Machine Inc,NYC,USA,Medium,115S50_1392
44,100.0,3,5500.44,Shipped,3,8,2003,Trucks and Buses,Suominen Souveniers,Espoo,Finland,Medium,115S50_1392
26,100.0,1,3220.1,Shipped,3,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,Medium,115S50_1392
48,94.92,10,4556.16,Shipped,4,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,115S50_1392
23,100.0,9,3114.89,Shipped,4,11,2003,Trucks and Buses,L'ordine Souveniers,Reggio Emilia,Italy,Medium,115S50_1392
45,100.0,4,4948.2,Shipped,4,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Sevilla,Spain,Medium,115S50_1392
49,100.0,4,5161.17,Shipped,4,11,2003,Trucks and Buses,Mini Classics,White Plains,USA,Medium,115S50_1392
28,94.92,5,2657.76,Shipped,4,12,2003,Trucks and Buses,Diecast Collectables,Boston,USA,Small,115S50_1392
37,100.0,9,3983.05,Shipped,1,2,2004,Trucks and Buses,"Clover Collections, Co.",Dublin,Ireland,Medium,115S50_1392
34,100.0,7,3974.94,Shipped,1,3,2004,Trucks and Buses,"Blauer See Auto, Co.",Frankfurt,Germany,Medium,115S50_1392
22,100.0,3,2928.42,Shipped,2,5,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Small,115S50_1392
29,100.0,2,3054.57,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,Medium,115S50_1392
34,98.39,3,3345.26,Shipped,3,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,115S50_1392
38,100.0,12,4310.72,Shipped,3,8,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,115S50_1392
41,100.0,6,4983.14,Shipped,3,9,2004,Trucks and Buses,Land of Toys Inc.,NYC,USA,Medium,115S50_1392
42,100.0,3,4618.32,Shipped,4,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,Medium,115S50_1392
28,100.0,12,3403.12,Shipped,4,10,2004,Trucks and Buses,Heintze Collectables,Aaarhus,Denmark,Medium,115S50_1392
38,100.0,4,5190.42,Shipped,4,11,2004,Trucks and Buses,Baane Mini Imports,Stavern,Norway,Medium,115S50_1392
23,100.0,8,3141.57,Shipped,4,11,2004,Trucks and Buses,"La Corne D'abondance, Co.",Paris,France,Medium,115S50_1392
31,71.4,8,2213.4,Shipped,4,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Small,115S50_1392
46,100.0,2,4896.7,Shipped,4,12,2004,Trucks and Buses,Reims Collectables,Reims,France,Medium,115S50_1392
48,56.55,10,2714.4,Shipped,1,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,115S50_1392
29,100.0,13,3087.05,Shipped,1,2,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Medium,115S50_1392
46,100.0,4,5692.96,Shipped,1,3,2005,Trucks and Buses,Lyon Souveniers,Paris,France,Medium,115S50_1392
26,100.0,3,3460.86,Shipped,2,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,Medium,115S50_1392
18,100.0,2,1895.94,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,France,Small,115S50_1392
32,53.31,2,1705.92,Shipped,1,1,2003,Trains,Euro Shopping Channel,Madrid,Spain,Small,58S50_1514
21,49.21,11,1033.41,Shipped,2,4,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,58S50_1514
46,69.12,4,3179.52,Shipped,2,6,2003,Trains,Muscle Machine Inc,NYC,USA,Medium,58S50_1514
42,49.79,14,2091.18,Shipped,3,8,2003,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,58S50_1514
31,57.41,13,1779.71,Shipped,3,9,2003,Trains,Euro Shopping Channel,Madrid,Spain,Small,58S50_1514
38,66.78,5,2537.64,Shipped,4,10,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,58S50_1514
38,64.44,4,2448.72,Shipped,4,11,2003,Trains,L'ordine Souveniers,Reggio Emilia,Italy,Small,58S50_1514
20,48.62,15,972.4,Shipped,4,11,2003,Trains,Mini Creations Ltd.,New Bedford,USA,Small,58S50_1514
46,62.09,7,2856.14,Shipped,4,11,2003,Trains,Super Scale Inc.,New Haven,USA,Small,58S50_1514
30,65.61,15,1968.3,Shipped,1,1,2004,Trains,"Saveley & Henriot, Co.",Lyon,France,Small,58S50_1514
30,68.54,4,2056.2,Shipped,1,2,2004,Trains,"Clover Collections, Co.",Dublin,Ireland,Small,58S50_1514
43,52.14,2,2242.02,Shipped,1,3,2004,Trains,"Blauer See Auto, Co.",Frankfurt,Germany,Small,58S50_1514
49,63.85,4,3128.65,Shipped,2,5,2004,Trains,Suominen Souveniers,Espoo,Finland,Medium,58S50_1514
43,56.82,4,2443.26,Shipped,3,7,2004,Trains,Diecast Classics Inc.,Allentown,USA,Small,58S50_1514
37,66.78,7,2470.86,Shipped,3,8,2004,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,58S50_1514
35,55.07,1,1927.45,Shipped,3,9,2004,Trains,Land of Toys Inc.,NYC,USA,Small,58S50_1514
34,60.34,15,2051.56,Shipped,4,10,2004,Trains,"AV Stores, Co.",Manchester,UK,Small,58S50_1514
38,61.51,7,2337.38,Shipped,4,10,2004,Trains,Heintze Collectables,Aaarhus,Denmark,Small,58S50_1514
44,100.0,7,5932.96,Shipped,4,11,2004,Trains,Baane Mini Imports,Stavern,Norway,Medium,58S50_1514
21,100.0,6,2296.77,Shipped,4,11,2004,Trains,Classic Legends Inc.,NYC,USA,Small,58S50_1514
44,100.0,17,6490.88,Shipped,4,12,2004,Trains,Euro Shopping Channel,Madrid,Spain,Medium,58S50_1514
25,64.93,4,1623.25,Shipped,4,12,2004,Trains,Reims Collectables,Reims,France,Small,58S50_1514
24,58.58,9,1405.92,Shipped,1,1,2005,Trains,"Tokyo Collectables, Ltd",Minato-ku,Japan,Small,58S50_1514
38,60.06,10,2282.28,Shipped,1,2,2005,Trains,Euro Shopping Channel,Madrid,Spain,Small,58S50_1514
45,100.0,3,8977.05,Shipped,1,3,2005,Trains,Lyon Souveniers,Paris,France,Large,58S50_1514
51,63.85,4,3256.35,Shipped,2,5,2005,Trains,Gift Depot Inc.,Bridgewater,USA,Medium,58S50_1514
34,82.99,14,2821.66,Shipped,1,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,Philippines,Small,81S50_4713
44,74.85,1,3293.4,Shipped,2,5,2003,Motorcycles,Reims Collectables,Reims,France,Medium,81S50_4713
44,96.0,15,4224.0,Shipped,3,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,81S50_4713
38,81.36,2,3091.68,Shipped,3,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,USA,Medium,81S50_4713
31,71.6,10,2219.6,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,Small,81S50_4713
48,80.55,10,3866.4,Shipped,4,11,2003,Motorcycles,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,81S50_4713
21,93.56,5,1964.76,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,Lille,France,Small,81S50_4713
40,66.72,2,2668.8,Shipped,4,11,2003,Motorcycles,Euro Shopping Channel,Madrid,Spain,Small,81S50_4713
40,80.55,10,3222.0,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,Paris,France,Medium,81S50_4713
50,77.29,3,3864.5,Shipped,1,2,2004,Motorcycles,Daedalus Designs Imports,Lille,France,Medium,81S50_4713
20,68.34,3,1366.8,Shipped,2,4,2004,Motorcycles,Vitachrome Inc.,NYC,USA,Small,81S50_4713
48,72.41,7,3475.68,Shipped,2,5,2004,Motorcycles,Auto Canal Petit,Paris,France,Medium,81S50_4713
47,89.5,5,4206.5,Shipped,2,6,2004,Motorcycles,Gifts4AllAges.com,Boston,USA,Medium,81S50_4713
21,70.78,11,1486.38,Shipped,3,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,USA,Small,81S50_4713
39,78.92,2,3077.88,Shipped,3,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,USA,Medium,81S50_4713
44,80.55,5,3544.2,Shipped,3,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,Medium,81S50_4713
28,88.68,1,2483.04,Shipped,4,10,2004,Motorcycles,Baane Mini Imports,Stavern,Norway,Small,81S50_4713
45,77.29,6,3478.05,Shipped,4,11,2004,Motorcycles,Microscale Inc.,NYC,USA,Medium,81S50_4713
20,100.0,5,3657.8,Shipped,4,11,2004,Motorcycles,Motor Mint Distributors Inc.,Philadelphia,USA,Medium,81S50_4713
38,100.0,3,4682.36,Shipped,4,11,2004,Motorcycles,Salzburg Collectables,Salzburg,Austria,Medium,81S50_4713
26,100.0,4,3937.7,Shipped,4,12,2004,Motorcycles,Lyon Souveniers,Paris,France,Medium,81S50_4713
44,100.0,2,4984.32,Shipped,1,1,2005,Motorcycles,Mini Creations Ltd.,New Bedford,USA,Medium,81S50_4713
49,100.0,8,5406.66,Shipped,1,2,2005,Motorcycles,La Rochelle Gifts,Nantes,France,Medium,81S50_4713
22,100.0,13,3491.18,Shipped,1,3,2005,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,81S50_4713
31,68.34,3,2118.54,Shipped,2,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,UK,Small,81S50_4713
41,70.67,5,2897.47,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Kobenhavn,Denmark,Small,66S700_1138
25,76.67,14,1916.75,Shipped,2,4,2003,Ships,Salzburg Collectables,Salzburg,Austria,Small,66S700_1138
31,60.0,5,1860.0,Shipped,2,6,2003,Ships,"Stylish Desk Decors, Co.",London,UK,Small,66S700_1138
41,64.0,2,2624.0,Shipped,3,8,2003,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,66S700_1138
43,64.67,1,2780.81,Shipped,3,9,2003,Ships,Euro Shopping Channel,Madrid,Spain,Small,66S700_1138
43,75.34,12,3239.62,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Boras,Sweden,Medium,66S700_1138
24,76.0,3,1824.0,Shipped,4,11,2003,Ships,CAF Imports,Madrid,Spain,Small,66S700_1138
21,54.0,3,1134.0,Shipped,4,11,2003,Ships,Mini Creations Ltd.,New Bedford,USA,Small,66S700_1138
23,64.67,9,1487.41,Shipped,4,11,2003,Ships,Enaco Distributors,Barcelona,Spain,Small,66S700_1138
38,74.67,3,2837.46,Shipped,1,1,2004,Ships,"Saveley & Henriot, Co.",Lyon,France,Small,66S700_1138
31,62.67,15,1942.77,Shipped,1,2,2004,Ships,Collectable Mini Designs Co.,San Diego,USA,Small,66S700_1138
36,70.67,3,2544.12,Shipped,1,3,2004,Ships,Tekni Collectables Inc.,Newark,USA,Small,66S700_1138
36,71.34,6,2568.24,Cancelled,2,5,2004,Ships,Land of Toys Inc.,NYC,USA,Small,66S700_1138
34,62.0,4,2108.0,Shipped,2,6,2004,Ships,Quebec Home Shopping Network,Montreal,Canada,Small,66S700_1138
21,65.34,7,1372.14,Shipped,3,7,2004,Ships,Petit Auto,Bruxelles,Belgium,Small,66S700_1138
45,78.67,9,3540.15,Shipped,3,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Medium,66S700_1138
26,75.34,4,1958.84,Shipped,3,9,2004,Ships,Gifts4AllAges.com,Boston,USA,Small,66S700_1138
50,54.0,3,2700.0,Shipped,4,10,2004,Ships,"AV Stores, Co.",Manchester,UK,Small,66S700_1138
41,62.0,2,2542.0,Shipped,4,10,2004,Ships,La Rochelle Gifts,Nantes,France,Small,66S700_1138
39,60.0,1,2340.0,Shipped,4,11,2004,Ships,"Volvo Model Replicas, Co",Lule,Sweden,Small,66S700_1138
22,100.0,5,2816.44,Shipped,4,11,2004,Ships,"Tokyo Collectables, Ltd",Minato-ku,Japan,Small,66S700_1138
46,76.67,11,3526.82,Shipped,4,12,2004,Ships,Euro Shopping Channel,Madrid,Spain,Medium,66S700_1138
44,100.0,14,4627.92,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,Medium,66S700_1138
25,77.34,1,1933.5,Shipped,1,2,2005,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,66S700_1138
39,66.67,1,2600.13,Shipped,1,3,2005,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,66S700_1138
37,71.34,6,2639.58,On Hold,2,5,2005,Ships,Gifts4AllAges.com,Boston,USA,Small,66S700_1138
31,100.0,7,3312.97,Shipped,1,2,2003,Planes,Rovelli Gifts,Bergamo,Italy,Medium,91S700_1691
47,82.21,13,3863.87,Shipped,2,4,2003,Planes,"Australian Collectors, Co.",Melbourne,Australia,Medium,91S700_1691
24,77.64,8,1863.36,Shipped,2,6,2003,Planes,Euro Shopping Channel,Madrid,Spain,Small,91S700_1691
36,100.0,2,3945.96,Shipped,3,8,2003,Planes,Mini Creations Ltd.,New Bedford,USA,Medium,91S700_1691
48,100.0,2,4954.08,Shipped,4,10,2003,Planes,Euro Shopping Channel,Madrid,Spain,Medium,91S700_1691
28,98.65,14,2762.2,Shipped,4,10,2003,Planes,Technics Stores Inc.,Burlingame,USA,Small,91S700_1691
48,83.12,2,3989.76,Shipped,4,12,2003,Planes,West Coast Collectables Co.,Burbank,USA,Medium,91S700_1691
21,78.55,12,1649.55,Shipped,1,1,2004,Planes,Osaka Souveniers Co.,Osaka,Japan,Small,91S700_1691
25,100.0,14,2534.75,Shipped,1,2,2004,Planes,"Australian Collectors, Co.",Melbourne,Australia,Small,91S700_1691
25,100.0,8,2580.25,Shipped,2,4,2004,Planes,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small,91S700_1691
31,91.34,9,2831.54,Shipped,2,5,2004,Planes,The Sharp Gifts Warehouse,San Jose,USA,Small,91S700_1691
40,84.03,4,3361.2,Cancelled,2,6,2004,Planes,Euro Shopping Channel,Madrid,Spain,Medium,91S700_1691
32,89.51,14,2864.32,Shipped,3,7,2004,Planes,La Rochelle Gifts,Nantes,France,Small,91S700_1691
24,83.12,6,1994.88,Shipped,3,8,2004,Planes,"Norway Gifts By Mail, Co.",Oslo,Norway,Small,91S700_1691
42,100.0,2,4296.6,Shipped,3,9,2004,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,Medium,91S700_1691
21,100.0,12,2224.95,Shipped,4,10,2004,Planes,Mini Classics,White Plains,USA,Small,91S700_1691
34,82.21,4,2795.14,Shipped,4,11,2004,Planes,giftsbymail.co.uk,Cowes,UK,Small,91S700_1691
27,100.0,8,2762.1,Shipped,4,11,2004,Planes,Rovelli Gifts,Bergamo,Italy,Small,91S700_1691
30,88.6,5,2658.0,Shipped,4,11,2004,Planes,Enaco Distributors,Barcelona,Spain,Small,91S700_1691
39,100.0,9,5043.87,Shipped,4,12,2004,Planes,Gift Ideas Corp.,Glendale,USA,Medium,91S700_1691
20,60.54,4,1210.8,Shipped,4,12,2004,Planes,Souveniers And Things Co.,Chatswood,Australia,Small,91S700_1691
37,81.87,6,3029.19,Shipped,1,2,2005,Planes,La Rochelle Gifts,Nantes,France,Medium,91S700_1691
46,100.0,2,10066.6,Shipped,1,3,2005,Planes,FunGiftIdeas.com,New Bedford,USA,Large,91S700_1691
47,87.69,6,4121.43,Shipped,1,3,2005,Planes,Reims Collectables,Reims,France,Medium,91S700_1691
11,100.0,8,1135.31,On Hold,2,4,2005,Planes,Tekni Collectables Inc.,Newark,USA,Small,91S700_1691
23,91.34,9,2100.82,Shipped,2,5,2005,Planes,L'ordine Souveniers,Reggio Emilia,Italy,Small,91S700_1691
29,70.15,12,2034.35,Shipped,1,2,2003,Ships,Danish Wholesale Imports,Kobenhavn,Denmark,Small,86S700_1938
38,79.68,6,3027.84,Shipped,2,4,2003,Ships,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,86S700_1938
32,97.0,3,3104.0,Shipped,2,6,2003,Ships,Euro Shopping Channel,Madrid,Spain,Medium,86S700_1938
43,84.01,9,3612.43,Shipped,3,8,2003,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,86S700_1938
